segment	code	word	start.time	token.code	interval.num	step	step.size	seg.dur	pitch.Hz	pitch.ERB	mean.pitch.Hz	mean.pitch.ERB	min.pitch.Hz	min.pitch.ERB	min.pitch.loc	min.pitch.loc.perc	max.pitch.Hz	max.pitch.ERB	max.pitch.loc	max.pitch.loc.perc	pitch.range.min	pitch.range.max	speaker
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	2	0.0075	67.291	275.244	6.8384	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	3	0.0075	67.291	278.707	6.9016	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	4	0.0075	67.291	279.642	6.9186	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	5	0.0075	67.291	278.643	6.9004	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	6	0.0075	67.291	276.319	6.8581	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	7	0.0075	67.291	273.038	6.7981	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	8	0.0075	67.291	269.397	6.7311	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
AS1	xajab7-xajab7-g-m	xajab7	1462.709	S01-2	18	9	0.0075	67.291	266.310	6.6739	274.025	6.8158	264.971	6.6489	0	0	279.805	6.9215	25.517	0.379	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	1	0.0078	70.340	273.684	6.8100	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	2	0.0078	70.340	272.769	6.7932	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	3	0.0078	70.340	271.559	6.7709	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	4	0.0078	70.340	270.123	6.7445	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	5	0.0078	70.340	268.489	6.7143	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	6	0.0078	70.340	266.687	6.6809	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	7	0.0078	70.340	264.743	6.6448	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	8	0.0078	70.340	262.820	6.6089	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
EST1	jtéleb7-jtélb7-g-m	jte8lb7	2534.143	S01-20	20	9	0.0078	70.340	261.255	6.5796	268.014	6.7052	260.655	6.5684	70.340	1.000	274.024	6.8162	0	0	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	1	0.0176	158.628	249.005	6.3475	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	2	0.0176	158.628	248.592	6.3396	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	3	0.0176	158.628	249.756	6.3619	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	4	0.0176	158.628	252.726	6.4186	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	5	0.0176	158.628	257.406	6.5072	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	6	0.0176	158.628	263.662	6.6246	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	7	0.0176	158.628	270.572	6.7527	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	8	0.0176	158.628	275.822	6.8490	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
OL1	qapoop-jpoop-f-m	jpoop	884.665	S01-21	7	9	0.0176	158.628	273.880	6.8134	260.158	6.5572	248.486	6.3376	23.390	0.147	276.822	6.8673	138.535	0.873	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	1	0.0120	107.682	232.363	6.0236	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	2	0.0120	107.682	231.424	6.0050	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	3	0.0120	107.682	230.313	5.9830	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	4	0.0120	107.682	230.835	5.9934	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	5	0.0120	107.682	233.209	6.0403	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	6	0.0120	107.682	236.663	6.1083	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	7	0.0120	107.682	240.280	6.1789	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	8	0.0120	107.682	243.530	6.2421	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	9	0.0120	107.682	246.781	6.3048	236.155	6.0977	230.140	5.9796	32.916	0.306	248.566	6.3391	107.682	1.000	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	1	0.0119	107.093	217.885	5.7333	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	2	0.0119	107.093	212.713	5.6276	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	3	0.0119	107.093	207.237	5.5145	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	4	0.0119	107.093	202.990	5.4260	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	5	0.0119	107.093	200.095	5.3653	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	6	0.0119	107.093	198.204	5.3253	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	7	0.0119	107.093	196.832	5.2963	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	8	0.0119	107.093	195.610	5.2704	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	9	0.0119	107.093	194.838	5.2539	202.934	5.4236	194.730	5.2517	103.730	0.969	219.737	5.7709	0	0	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	1	0.0106	95.661	226.434	5.9057	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	2	0.0106	95.661	230.520	5.9871	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	3	0.0106	95.661	234.245	6.0607	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	4	0.0106	95.661	238.164	6.1376	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	5	0.0106	95.661	242.526	6.2226	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	6	0.0106	95.661	247.210	6.3130	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	7	0.0106	95.661	251.365	6.3926	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	8	0.0106	95.661	253.544	6.4341	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	9	0.0106	95.661	253.164	6.4269	241.908	6.2089	224.134	5.8596	0	0	253.824	6.4395	82.946	0.867	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	1	0.0062	55.371	263.718	6.6256	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	2	0.0062	55.371	269.201	6.7274	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	3	0.0062	55.371	273.999	6.8157	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	4	0.0062	55.371	277.816	6.8854	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	5	0.0062	55.371	280.476	6.9336	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	6	0.0062	55.371	281.977	6.9608	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	7	0.0062	55.371	282.457	6.9695	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	8	0.0062	55.371	282.201	6.9649	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	9	0.0062	55.371	281.588	6.9538	277.048	6.8707	260.838	6.5718	0	0	282.539	6.9710	40.353	0.729	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	1	0.0146	131.385	236.186	6.0988	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	2	0.0146	131.385	228.696	5.9508	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	3	0.0146	131.385	225.451	5.8861	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	4	0.0146	131.385	227.818	5.9333	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	5	0.0146	131.385	233.444	6.0449	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	6	0.0146	131.385	240.002	6.1735	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	7	0.0146	131.385	245.709	6.2841	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	8	0.0146	131.385	249.510	6.3572	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	9	0.0146	131.385	251.566	6.3965	237.598	6.1250	225.142	5.8799	36.643	0.279	252.297	6.4104	131.385	1.000	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	1	0.0184	165.476	245.919	6.2882	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	2	0.0184	165.476	242.243	6.2171	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	3	0.0184	165.476	239.463	6.1630	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	4	0.0184	165.476	238.861	6.1513	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	5	0.0184	165.476	238.721	6.1486	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	6	0.0184	165.476	235.747	6.0902	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	7	0.0184	165.476	225.196	5.8804	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	8	0.0184	165.476	203.553	5.4366	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	9	0.0184	165.476	184.746	5.0366	230.173	5.9739	181.083	4.9570	156.036	0.943	246.812	6.3054	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	1	0.0170	153.225	242.866	6.2291	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	2	0.0170	153.225	234.440	6.0644	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	3	0.0170	153.225	222.852	5.8335	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	4	0.0170	153.225	207.381	5.5170	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	5	0.0170	153.225	188.959	5.1272	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	6	0.0170	153.225	172.477	4.7663	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	7	0.0170	153.225	NA	NA	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	8	0.0170	153.225	NA	NA	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	9	0.0170	153.225	NA	NA	212.485	5.6105	167.913	4.6645	97.108	0.634	245.597	6.2820	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	1	0.0098	88.288	234.443	6.0645	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	2	0.0098	88.288	226.819	5.9133	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	3	0.0098	88.288	220.660	5.7896	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	4	0.0098	88.288	216.763	5.7105	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	5	0.0098	88.288	214.833	5.6711	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	6	0.0098	88.288	214.192	5.6580	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	7	0.0098	88.288	213.844	5.6509	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	8	0.0098	88.288	212.273	5.6186	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	9	0.0098	88.288	207.980	5.5299	217.978	5.7341	204.837	5.4646	88.288	1.000	238.214	6.1386	0	0	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	1	0.0168	150.819	235.582	6.0870	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	2	0.0168	150.819	236.280	6.1008	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	3	0.0168	150.819	231.652	6.0095	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	4	0.0168	150.819	224.294	5.8627	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	5	0.0168	150.819	213.026	5.6337	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	6	0.0168	150.819	196.104	5.2800	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	7	0.0168	150.819	176.475	4.8548	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	8	0.0168	150.819	166.727	4.6377	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	9	0.0168	150.819	NA	NA	214.387	5.6512	166.365	4.6295	119.253	0.791	237.252	6.1198	17.695	0.117	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	1	0.0100	90.116	231.679	6.0099	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	2	0.0100	90.116	223.469	5.8461	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	3	0.0100	90.116	216.762	5.7104	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	4	0.0100	90.116	212.670	5.6268	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	5	0.0100	90.116	210.676	5.5858	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	6	0.0100	90.116	209.773	5.5671	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	7	0.0100	90.116	208.803	5.5471	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	8	0.0100	90.116	206.435	5.4979	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	9	0.0100	90.116	201.771	5.4004	213.560	5.6435	198.718	5.3362	90.116	1.000	235.628	6.0879	0	0	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	1	0.0155	139.069	213.671	5.6473	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	2	0.0155	139.069	207.624	5.5225	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	3	0.0155	139.069	193.355	5.2223	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	4	0.0155	139.069	186.944	5.0844	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	5	0.0155	139.069	180.043	4.9341	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	6	0.0155	139.069	174.981	4.8224	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	7	0.0155	139.069	172.225	4.7611	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	8	0.0155	139.069	NA	NA	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	9	0.0155	139.069	NA	NA	189.843	5.1419	171.704	4.7495	102.230	0.735	214.948	5.6735	0.780	0.006	148.9578	479.6016	S01
