segment	code	word	start.time	token.code	interval.num	step	step.size	seg.dur	pitch.Hz	pitch.ERB	mean.pitch.Hz	mean.pitch.ERB	min.pitch.Hz	min.pitch.ERB	max.pitch.Hz	max.pitch.ERB	pitch.range.min	pitch.range.max	speaker
US0	suq7uk7-suq7uk7-f-l	suq7uk7	570.000	S13-48	8	6	0.0044	40.000	NA	NA	NA	NA	NA	NA	NA	NA	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	570.000	S13-48	8	7	0.0044	40.000	NA	NA	NA	NA	NA	NA	NA	NA	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	570.000	S13-48	8	8	0.0044	40.000	NA	NA	NA	NA	NA	NA	NA	NA	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	570.000	S13-48	8	9	0.0044	40.000	NA	NA	NA	NA	NA	NA	NA	NA	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	1	0.0071	64.096	129.118	3.7514	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	2	0.0071	64.096	123.112	3.6034	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	3	0.0071	64.096	122.550	3.5895	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	4	0.0071	64.096	122.582	3.5903	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	5	0.0071	64.096	122.968	3.5999	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	6	0.0071	64.096	124.088	3.6278	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	7	0.0071	64.096	125.224	3.6560	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	8	0.0071	64.096	124.221	3.6310	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	699.636	S13-48	10	9	0.0071	64.096	121.128	3.5539	123.888	3.6226	120.734	3.5441	132.813	3.8425	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	1	0.0067	60.000	137.655	3.9598	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	2	0.0067	60.000	134.320	3.8789	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	3	0.0067	60.000	130.448	3.7846	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	4	0.0067	60.000	127.461	3.7112	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	5	0.0067	60.000	124.777	3.6448	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	6	0.0067	60.000	122.241	3.5817	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	7	0.0067	60.000	119.910	3.5234	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	8	0.0067	60.000	119.277	3.5075	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US0	suq7uk7-suq7uk7-f-l	suq7uk7	520.000	S13-49	8	9	0.0067	60.000	NA	NA	127.549	3.7123	119.277	3.5075	137.885	3.9653	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	1	0.0077	69.074	NA	NA	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	2	0.0077	69.074	133.889	3.8687	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	3	0.0077	69.074	136.280	3.9265	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	4	0.0077	69.074	139.176	3.9963	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	5	0.0077	69.074	141.240	4.0458	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	6	0.0077	69.074	141.247	4.0460	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	7	0.0077	69.074	139.780	4.0108	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	8	0.0077	69.074	138.955	3.9911	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
US1	suq7uk7-suq7uk7-f-l	suq7uk7	663.005	S13-49	10	9	0.0077	69.074	139.492	4.0039	138.759	3.9862	133.712	3.8644	141.675	4.0562	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	1	0.0154	138.551	140.896	4.0375	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	2	0.0154	138.551	137.003	3.9440	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	3	0.0154	138.551	135.612	3.9105	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	4	0.0154	138.551	134.855	3.8921	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	5	0.0154	138.551	133.115	3.8498	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	6	0.0154	138.551	128.367	3.7336	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	7	0.0154	138.551	123.624	3.6162	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	8	0.0154	138.551	118.418	3.4858	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AL1	kaach7-kaach7-f-m	kaach7	651.449	S13-5	10	9	0.0154	138.551	111.988	3.3224	128.991	3.7466	108.541	3.2340	141.773	4.0585	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	1	0.0094	84.402	129.857	3.7703	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	2	0.0094	84.402	127.000	3.6997	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	3	0.0094	84.402	121.837	3.5715	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	4	0.0094	84.402	118.238	3.4813	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	5	0.0094	84.402	116.783	3.4446	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	6	0.0094	84.402	116.263	3.4315	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	7	0.0094	84.402	115.001	3.3994	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	8	0.0094	84.402	112.206	3.3282	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-50	9	9	0.0094	84.402	110.686	3.2892	118.060	3.4758	108.996	3.2456	129.857	3.7703	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	1	0.0120	107.979	134.334	3.8793	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	2	0.0120	107.979	128.910	3.7469	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	3	0.0120	107.979	125.467	3.6620	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	4	0.0120	107.979	124.661	3.6421	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	5	0.0120	107.979	125.831	3.6710	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	6	0.0120	107.979	127.672	3.7165	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	7	0.0120	107.979	128.514	3.7373	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	8	0.0120	107.979	128.329	3.7327	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	756.846	S13-50	11	9	0.0120	107.979	128.030	3.7254	127.967	3.7236	124.420	3.6361	137.369	3.9527	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	1	0.0089	80.000	128.453	3.7357	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	2	0.0089	80.000	123.593	3.6152	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	3	0.0089	80.000	119.093	3.5028	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	4	0.0089	80.000	116.509	3.4377	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	5	0.0089	80.000	115.391	3.4094	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	6	0.0089	80.000	115.079	3.4014	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	7	0.0089	80.000	114.234	3.3799	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	8	0.0089	80.000	112.947	3.3471	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-f-m	qaxoot	540.000	S13-51	9	9	0.0089	80.000	111.900	3.3203	117.318	3.4574	110.158	3.2754	128.814	3.7446	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	1	0.0078	70.000	129.457	3.7602	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	2	0.0078	70.000	126.330	3.6834	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	3	0.0078	70.000	124.759	3.6445	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	4	0.0078	70.000	123.900	3.6231	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	5	0.0078	70.000	123.340	3.6092	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	6	0.0078	70.000	122.604	3.5909	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	7	0.0078	70.000	121.602	3.5658	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	8	0.0078	70.000	120.350	3.5345	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-f-m	qaxoot	730.000	S13-51	11	9	0.0078	70.000	118.800	3.4955	123.460	3.6119	117.034	3.4507	131.705	3.8153	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	1	0.0100	90.000	133.502	3.8593	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	2	0.0100	90.000	133.852	3.8678	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	3	0.0100	90.000	135.069	3.8973	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	4	0.0100	90.000	136.568	3.9336	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	5	0.0100	90.000	137.773	3.9626	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	6	0.0100	90.000	138.961	3.9912	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	7	0.0100	90.000	140.195	4.0208	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	8	0.0100	90.000	140.250	4.0221	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AST1	qálaq-qálq-g-m	qa8lq	1950.000	S13-52	17	9	0.0100	90.000	141.735	4.0576	137.545	3.9569	133.283	3.8540	143.044	4.0888	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	1	0.0067	60.000	120.216	3.5311	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	2	0.0067	60.000	120.041	3.5267	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	3	0.0067	60.000	119.674	3.5175	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	4	0.0067	60.000	119.071	3.5024	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	5	0.0067	60.000	118.332	3.4837	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	6	0.0067	60.000	117.516	3.4632	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	7	0.0067	60.000	116.627	3.4407	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	8	0.0067	60.000	115.665	3.4163	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	1180.000	S13-53	16	9	0.0067	60.000	115.065	3.4011	118.023	3.4759	114.878	3.3964	120.234	3.5316	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	1	0.0089	80.000	118.415	3.4858	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	2	0.0089	80.000	118.602	3.4905	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	3	0.0089	80.000	118.574	3.4899	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	4	0.0089	80.000	118.200	3.4804	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	5	0.0089	80.000	117.798	3.4703	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	6	0.0089	80.000	117.325	3.4583	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	7	0.0089	80.000	116.477	3.4369	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	8	0.0089	80.000	115.103	3.4020	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1320.000	S13-53	18	9	0.0089	80.000	113.249	3.3548	117.083	3.4521	112.967	3.3477	118.700	3.4930	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	1	0.0056	50.000	116.196	3.4298	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	2	0.0056	50.000	115.412	3.4099	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	3	0.0056	50.000	114.725	3.3924	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	4	0.0056	50.000	113.957	3.3729	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	5	0.0056	50.000	112.910	3.3462	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	6	0.0056	50.000	111.853	3.3192	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	7	0.0056	50.000	110.811	3.2925	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	8	0.0056	50.000	109.798	3.2664	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS0	qálaq-qalaq-g-m	qalaq	940.000	S13-54	16	9	0.0056	50.000	108.859	3.2422	112.725	3.3413	108.541	3.2341	116.596	3.4399	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	1	0.0067	60.000	112.390	3.3329	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	2	0.0067	60.000	111.224	3.3031	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	3	0.0067	60.000	110.082	3.2737	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	4	0.0067	60.000	108.693	3.2379	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	5	0.0067	60.000	107.085	3.1964	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	6	0.0067	60.000	105.263	3.1491	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	7	0.0067	60.000	102.610	3.0797	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	8	0.0067	60.000	99.862	3.0076	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS1	qálaq-qalaq-g-m	qalaq	1060.000	S13-54	18	9	0.0067	60.000	99.548	2.9994	106.970	3.1928	99.548	2.9994	112.977	3.3479	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	1	0.0100	90.000	126.876	3.6969	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	2	0.0100	90.000	125.119	3.6533	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	3	0.0100	90.000	121.544	3.5643	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	4	0.0100	90.000	118.112	3.4781	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	5	0.0100	90.000	116.163	3.4289	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	6	0.0100	90.000	114.868	3.3961	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	7	0.0100	90.000	112.576	3.3376	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	8	0.0100	90.000	110.718	3.2901	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	730.000	S13-55	12	9	0.0100	90.000	109.810	3.2668	116.799	3.4441	109.274	3.2530	126.880	3.6970	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	1	0.0100	90.000	116.047	3.4259	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	2	0.0100	90.000	112.748	3.3420	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	3	0.0100	90.000	110.297	3.2792	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	4	0.0100	90.000	107.786	3.2145	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	5	0.0100	90.000	105.158	3.1463	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	6	0.0100	90.000	102.848	3.0861	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	7	0.0100	90.000	100.724	3.0304	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	8	0.0100	90.000	99.078	2.9870	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
OL1	qaxoot-qaxoot-g-l	qaxoot	920.000	S13-55	14	9	0.0100	90.000	98.304	2.9665	106.166	3.1715	98.277	2.9658	118.079	3.4773	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	830.000	S13-56	12	1	0.0089	80.000	126.194	3.6800	120.316	3.5332	113.409	3.3589	126.213	3.6805	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	830.000	S13-56	12	2	0.0089	80.000	125.637	3.6663	120.316	3.5332	113.409	3.3589	126.213	3.6805	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	830.000	S13-56	12	3	0.0089	80.000	123.818	3.6210	120.316	3.5332	113.409	3.3589	126.213	3.6805	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	830.000	S13-56	12	4	0.0089	80.000	121.667	3.5674	120.316	3.5332	113.409	3.3589	126.213	3.6805	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-l	qaxoot	830.000	S13-56	12	5	0.0089	80.000	120.246	3.5319	120.316	3.5332	113.409	3.3589	126.213	3.6805	74.3806	256.9201	S13
